STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201510,122807,11560,11560540,2,10,04,10
201510,122807,11560,11560540,2,10,05,18
201510,122807,11560,11560540,2,10,06,5
201510,122807,11560,11560540,2,20,00,100
201510,122807,11560,11560540,2,20,01,2
201510,122807,11560,11560540,2,20,02,8
201510,122807,11560,11560540,2,20,03,16
201510,122807,11560,11560540,2,20,04,24
201510,122807,11560,11560540,2,20,05,37
201510,122807,11560,11560540,2,20,06,14
201510,122807,11560,11560540,2,30,00,129
201510,122807,11560,11560540,2,30,01,2
201510,122807,11560,11560540,2,30,02,16
201510,122807,11560,11560540,2,30,03,29
201510,122807,11560,11560540,2,30,04,35
201510,122807,11560,11560540,2,30,05,37
201510,122807,11560,11560540,2,30,06,10
201510,122807,11560,11560540,2,40,00,123
201510,122807,11560,11560540,2,40,01,1
201510,122807,11560,11560540,2,40,02,20
201510,122807,11560,11560540,2,40,03,32
201510,122807,11560,11560540,2,40,04,33
201510,122807,11560,11560540,2,40,05,30
201510,122807,11560,11560540,2,40,06,7
201510,122807,11560,11560540,2,50,00,115
201510,122807,11560,11560540,2,50,01,1
201510,122807,11560,11560540,2,50,02,24
201510,122807,11560,11560540,2,50,03,32
201510,122807,11560,11560540,2,50,04,30
201510,122807,11560,11560540,2,50,05,24
201510,122807,11560,11560540,2,50,06,4
201510,122807,11560,11560540,2,60,00,74
201510,122807,11560,11560540,2,60,01,0
201510,122807,11560,11560540,2,60,02,18
201510,122807,11560,11560540,2,60,03,25
201510,122807,11560,11560540,2,60,04,19
201510,122807,11560,11560540,2,60,05,11
201510,122807,11560,11560540,2,60,06,0
201510,122809,11560,11560540,1,00,00,1491
201510,122809,11560,11560540,1,00,01,13
201510,122809,11560,11560540,1,00,02,253
201510,122809,11560,11560540,1,00,03,388
201510,122809,11560,11560540,1,00,04,391
201510,122809,11560,11560540,1,00,05,358
201510,122809,11560,11560540,1,00,06,88
201510,122809,11560,11560540,1,10,00,1
201510,122809,11560,11560540,1,10,01,0
201510,122809,11560,11560540,1,10,02,0
201510,122809,11560,11560540,1,10,03,0
201510,122809,11560,11560540,1,10,04,0
201510,122809,11560,11560540,1,10,05,1
201510,122809,11560,11560540,1,10,06,0
201510,122809,11560,11560540,1,20,00,213
201510,122809,11560,11560540,1,20,01,2
201510,122809,11560,11560540,1,20,02,33
201510,122809,11560,11560540,1,20,03,53
201510,122809,11560,11560540,1,20,04,52
201510,122809,11560,11560540,1,20,05,57
201510,122809,11560,11560540,1,20,06,15
201510,122809,11560,11560540,1,30,00,466
201510,122809,11560,11560540,1,30,01,5
201510,122809,11560,11560540,1,30,02,79
201510,122809,11560,11560540,1,30,03,118
